Date,Scrip,Name Moving Averages,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action
13-10-2023,BAJAJFINSV,Simple Moving Average (30),1646.25,1 Min,Sell,1644.09,5 Min,Sell,1635.42,15 Min,Buy,1634.77,30 Min,Buy,1634.12,1 Hour,Buy,1611.45,2 Hour,Buy,1611.45,4 Hour,Buy,1558.47,1 Day,Buy,1476.14,1 Week,Buy,1516.68,1 Month,Buy
13-10-2023,BAJAJFINSV,Exponential Moving Average (50),1646.05,1 Min,Sell,1640.78,5 Min,Buy,1635.73,15 Min,Buy,1630.07,30 Min,Buy,1616.1,1 Hour,Buy,1598.71,2 Hour,Buy,1598.71,4 Hour,Buy,1554.22,1 Day,Buy,1497.68,1 Week,Buy,1253.4,1 Month,Buy
13-10-2023,BAJAJFINSV,Simple Moving Average (50),1646.34,1 Min,Sell,1639.24,5 Min,Buy,1633.64,15 Min,Buy,1635.31,30 Min,Buy,1614.39,1 Hour,Buy,1587.38,2 Hour,Buy,1587.38,4 Hour,Buy,1532.15,1 Day,Buy,1478.65,1 Week,Buy,1218.32,1 Month,Buy
13-10-2023,BAJAJFINSV,Exponential Moving Average (100),1644.96,1 Min,Sell,1637.49,5 Min,Buy,1628.81,15 Min,Buy,1613.45,30 Min,Buy,1593.38,1 Hour,Buy,1574.36,2 Hour,Buy,1574.36,4 Hour,Buy,1526.4,1 Day,Buy,1443.95,1 Week,Buy,946.48,1 Month,Buy
13-10-2023,BAJAJFINSV,Simple Moving Average (100),1645.57,1 Min,Sell,1635.49,5 Min,Buy,1634.58,15 Min,Buy,1607.51,30 Min,Buy,1584.79,1 Hour,Buy,1566.73,2 Hour,Buy,1566.73,4 Hour,Buy,1535.2,1 Day,Buy,1512.68,1 Week,Buy,832.94,1 Month,Buy
13-10-2023,BAJAJFINSV,Exponential Moving Average (200),1641.99,1 Min,Sell,1633.91,5 Min,Buy,1611.85,15 Min,Buy,1589.97,30 Min,Buy,1570.66,1 Hour,Buy,1552.31,2 Hour,Buy,1552.31,4 Hour,Buy,1502.75,1 Day,Buy,1270.14,1 Week,Buy,—,1 Month,—
13-10-2023,BAJAJFINSV,Simple Moving Average (200),1641.66,1 Min,Sell,1635.14,5 Min,Buy,1603.98,15 Min,Buy,1581.09,30 Min,Buy,1559.63,1 Hour,Buy,1531.38,2 Hour,Buy,1531.38,4 Hour,Buy,1450.89,1 Day,Buy,1235.85,1 Week,Buy,—,1 Month,—
13-10-2023,BAJAJFINSV,"Ichimoku Base Line (9, 26, 52, 26)",1644.65,1 Min,Neutral,1643.75,5 Min,Neutral,1634.5,15 Min,Neutral,1634.5,30 Min,Neutral,1633.98,1 Hour,Neutral,1595.48,2 Hour,Neutral,1595.48,4 Hour,Neutral,1577.58,1 Day,Neutral,1485.73,1 Week,Neutral,1502.61,1 Month,Neutral
13-10-2023,BAJAJFINSV,Volume Weighted Moving Average (20),1646.33,1 Min,Sell,1645.48,5 Min,Sell,1640.88,15 Min,Buy,1637.58,30 Min,Buy,1636.86,1 Hour,Buy,1629.79,2 Hour,Buy,1629.79,4 Hour,Buy,1583.28,1 Day,Buy,1549.64,1 Week,Buy,1492.79,1 Month,Buy
13-10-2023,BAJAJFINSV,Hull Moving Average (9),1644.66,1 Min,Sell,1645.06,5 Min,Sell,1645.88,15 Min,Sell,1647.67,30 Min,Sell,1647.3,1 Hour,Sell,1642.81,2 Hour,Sell,1642.81,4 Hour,Sell,1656.62,1 Day,Sell,1619.47,1 Week,Buy,1612.29,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (10),3098.17,1 Min,Sell,3099.83,5 Min,Sell,3100.78,15 Min,Sell,3099.61,30 Min,Sell,3099.61,1 Hour,Sell,3086.66,2 Hour,Buy,3066.12,4 Hour,Buy,3043.63,1 Day,Buy,3043.63,1 Week,Buy,2893.07,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (10),3098.34,1 Min,Sell,3099.79,5 Min,Sell,3103.08,15 Min,Sell,3098.63,30 Min,Sell,3098.63,1 Hour,Sell,3100.78,2 Hour,Sell,3044.36,4 Hour,Buy,3033.6,1 Day,Buy,3033.6,1 Week,Buy,2803.37,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (20),3098.45,1 Min,Sell,3101.05,5 Min,Sell,3100.3,15 Min,Sell,3095.85,30 Min,Buy,3095.85,1 Hour,Buy,3064.58,2 Hour,Buy,3044.01,4 Hour,Buy,3027.3,1 Day,Buy,3027.3,1 Week,Buy,2808.64,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (20),3098.02,1 Min,Sell,3102.79,5 Min,Sell,3099.12,15 Min,Sell,3100.07,30 Min,Sell,3100.07,1 Hour,Sell,3044.88,2 Hour,Buy,3031.3,4 Hour,Buy,3029.24,1 Day,Buy,3029.24,1 Week,Buy,2740.03,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (30),3098.91,1 Min,Sell,3101.11,5 Min,Sell,3098.8,15 Min,Sell,3087.76,30 Min,Buy,3087.76,1 Hour,Buy,3051.56,2 Hour,Buy,3033.78,4 Hour,Buy,3019.03,1 Day,Buy,3019.03,1 Week,Buy,2784.21,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (30),3098.83,1 Min,Sell,3103.04,5 Min,Sell,3097.78,15 Min,Sell,3101.94,30 Min,Sell,3101.94,1 Hour,Sell,3035.62,2 Hour,Buy,3022.92,4 Hour,Buy,3009.43,1 Day,Buy,3009.43,1 Week,Buy,2729.22,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (50),3099.9,1 Min,Sell,3100.75,5 Min,Sell,3091.45,15 Min,Buy,3071.53,30 Min,Buy,3071.53,1 Hour,Buy,3038.17,2 Hour,Buy,3022.56,4 Hour,Buy,3003,1 Day,Buy,3003,1 Week,Buy,2778.94,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (50),3099.7,1 Min,Sell,3099.16,5 Min,Sell,3102.9,15 Min,Sell,3060.1,30 Min,Buy,3060.1,1 Hour,Buy,3026.59,2 Hour,Buy,3024.74,4 Hour,Buy,2994.98,1 Day,Buy,2994.98,1 Week,Buy,2708.96,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (100),3101.04,1 Min,Sell,3098.05,5 Min,Sell,3070.05,15 Min,Buy,3048.74,30 Min,Buy,3048.74,1 Hour,Buy,3023.1,2 Hour,Buy,3002.55,4 Hour,Buy,2940.69,1 Day,Buy,2940.69,1 Week,Buy,2685.97,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (100),3102.9,1 Min,Sell,3099.18,5 Min,Sell,3056.16,15 Min,Buy,3032.62,30 Min,Buy,3032.62,1 Hour,Buy,3025.66,2 Hour,Buy,2994.43,4 Hour,Buy,2976.65,1 Day,Buy,2976.65,1 Week,Buy,2912.76,1 Month,Buy
13-10-2023,HEROMOTOCO,Exponential Moving Average (200),3100.91,1 Min,Sell,3083.76,5 Min,Buy,3047.57,15 Min,Buy,3031.8,30 Min,Buy,3031.8,1 Hour,Buy,3001.23,2 Hour,Buy,2940.37,4 Hour,Buy,2846.43,1 Day,Buy,2846.43,1 Week,Buy,2128.88,1 Month,Buy
13-10-2023,HEROMOTOCO,Simple Moving Average (200),3100.34,1 Min,Sell,3093.75,5 Min,Buy,3031.64,15 Min,Buy,3021.39,30 Min,Buy,3021.39,1 Hour,Buy,2995.1,2 Hour,Buy,2975.85,4 Hour,Buy,2769.72,1 Day,Buy,2769.72,1 Week,Buy,2303.11,1 Month,Buy
13-10-2023,HEROMOTOCO,"Ichimoku Base Line (9, 26, 52, 26)",3099.1,1 Min,Neutral,3104.15,5 Min,Neutral,3099.5,15 Min,Neutral,3098.52,30 Min,Neutral,3098.52,1 Hour,Neutral,3028.02,2 Hour,Neutral,3028.02,4 Hour,Neutral,3024.85,1 Day,Neutral,3024.85,1 Week,Neutral,2695.43,1 Month,Neutral
13-10-2023,HEROMOTOCO,Volume Weighted Moving Average (20),3097.86,1 Min,Sell,3103.52,5 Min,Sell,3100.46,15 Min,Sell,3097.22,30 Min,Sell,3097.22,1 Hour,Sell,3043.54,2 Hour,Buy,3035.52,4 Hour,Buy,3038.93,1 Day,Buy,3038.93,1 Week,Buy,2740.61,1 Month,Buy
13-10-2023,HEROMOTOCO,Hull Moving Average (9),3098,1 Min,Sell,3097.05,5 Min,Sell,3097.94,15 Min,Sell,3101.45,30 Min,Sell,3101.45,1 Hour,Sell,3096.35,2 Hour,Sell,3127.45,4 Hour,Sell,3093.09,1 Day,Buy,3093.09,1 Week,Buy,3177.15,1 Month,Sell
13-10-2023,APOLLOHOSP,Exponential Moving Average (10),5015.46,1 Min,Sell,5017.49,5 Min,Sell,5011.99,15 Min,Buy,5007.03,30 Min,Buy,5007.03,1 Hour,Buy,5022.53,2 Hour,Sell,5038.64,4 Hour,Sell,5046.96,1 Day,Sell,5017.54,1 Week,Sell,4819.14,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (10),5015.85,1 Min,Sell,5018.43,5 Min,Sell,5014.38,15 Min,Sell,5003.22,30 Min,Buy,5003.22,1 Hour,Buy,5026.51,2 Hour,Sell,5045.06,4 Hour,Sell,5062.94,1 Day,Sell,4974.21,1 Week,Buy,4734.49,1 Month,Buy
13-10-2023,APOLLOHOSP,Exponential Moving Average (20),5016.54,1 Min,Sell,5016.21,5 Min,Sell,5006.01,15 Min,Buy,5011.07,30 Min,Buy,5011.07,1 Hour,Buy,5038.79,2 Hour,Sell,5049.64,4 Hour,Sell,5042.41,1 Day,Sell,4950.97,1 Week,Buy,4555.45,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (20),5016.55,1 Min,Sell,5017.84,5 Min,Sell,4999.57,15 Min,Buy,4994.98,30 Min,Buy,4994.98,1 Hour,Buy,5047.66,2 Hour,Sell,5064.45,4 Hour,Sell,5058.65,1 Day,Sell,5041.5,1 Week,Sell,4530.91,1 Month,Buy
13-10-2023,APOLLOHOSP,Exponential Moving Average (30),5017.17,1 Min,Sell,5013.32,5 Min,Buy,5006.68,15 Min,Buy,5019.91,30 Min,Sell,5019.91,1 Hour,Sell,5046.67,2 Hour,Sell,5049.48,4 Hour,Sell,5033.83,1 Day,Sell,4873.16,1 Week,Buy,4256.03,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (30),5017.76,1 Min,Sell,5015.34,5 Min,Sell,4990.35,15 Min,Buy,5022.05,30 Min,Sell,5022.05,1 Hour,Sell,5049.48,2 Hour,Sell,5064.64,4 Hour,Sell,5025.67,1 Day,Sell,4838.81,1 Week,Buy,4503.88,1 Month,Buy
13-10-2023,APOLLOHOSP,Exponential Moving Average (50),5017.71,1 Min,Sell,5008.13,5 Min,Buy,5015.47,15 Min,Sell,5032.82,30 Min,Sell,5032.82,1 Hour,Sell,5050.82,2 Hour,Sell,5040.66,4 Hour,Sell,5017.28,1 Day,Buy,4741.8,1 Week,Buy,3698.03,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (50),5018.45,1 Min,Sell,5008.01,5 Min,Buy,5009,15 Min,Buy,5050.72,30 Min,Sell,5050.72,1 Hour,Sell,5067.34,2 Hour,Sell,5054.47,4 Hour,Sell,4986.74,1 Day,Buy,4690.28,1 Week,Buy,3471.47,1 Month,Buy
13-10-2023,APOLLOHOSP,Exponential Moving Average (100),5016.49,1 Min,Sell,5008.44,5 Min,Buy,5033.19,15 Min,Sell,5047.05,30 Min,Sell,5047.05,1 Hour,Sell,5040.66,2 Hour,Sell,5019.44,4 Hour,Sell,4942.75,1 Day,Buy,4417.32,1 Week,Buy,2785.03,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (100),5018.42,1 Min,Sell,4987.96,5 Min,Buy,5049.97,15 Min,Sell,5047.98,30 Min,Sell,5047.98,1 Hour,Sell,5053.65,2 Hour,Sell,4988.27,4 Hour,Buy,5012.42,1 Day,Buy,4570.49,1 Week,Buy,2356.53,1 Month,Buy
13-10-2023,APOLLOHOSP,Exponential Moving Average (200),5010.59,1 Min,Buy,5023.33,5 Min,Sell,5047.68,15 Min,Sell,5048.24,30 Min,Sell,5048.24,1 Hour,Sell,5015.84,2 Hour,Sell,4946.32,4 Hour,Buy,4789.08,1 Day,Buy,3741.63,1 Week,Buy,1837.94,1 Month,Buy
13-10-2023,APOLLOHOSP,Simple Moving Average (200),5011.46,1 Min,Buy,5036.71,5 Min,Sell,5047.95,15 Min,Sell,5060.59,30 Min,Sell,5060.59,1 Hour,Sell,4988.31,2 Hour,Buy,5013.66,4 Hour,Sell,4708.45,1 Day,Buy,3564.84,1 Week,Buy,1469.35,1 Month,Buy
13-10-2023,APOLLOHOSP,"Ichimoku Base Line (9, 26, 52, 26)",5017.73,1 Min,Neutral,5017.85,5 Min,Neutral,4981.43,15 Min,Neutral,4992.83,30 Min,Neutral,4992.83,1 Hour,Neutral,5005.85,2 Hour,Neutral,5029.33,4 Hour,Neutral,5029.33,1 Day,Neutral,4792.77,1 Week,Neutral,4648.47,1 Month,Neutral
13-10-2023,APOLLOHOSP,Volume Weighted Moving Average (20),5017.1,1 Min,Sell,5018.02,5 Min,Sell,4998.43,15 Min,Buy,4981.51,30 Min,Buy,4981.51,1 Hour,Buy,5033.96,2 Hour,Sell,5053.37,4 Hour,Sell,5053.65,1 Day,Sell,5034.46,1 Week,Sell,4482.11,1 Month,Buy
13-10-2023,APOLLOHOSP,Hull Moving Average (9),5012.88,1 Min,Buy,5015.28,5 Min,Sell,5017.56,15 Min,Sell,5019.78,30 Min,Sell,5019.78,1 Hour,Sell,4994.02,2 Hour,Buy,4991.16,4 Hour,Buy,5031.66,1 Day,Sell,5107.81,1 Week,Sell,5169.38,1 Month,Sell
13-10-2023,POWERGRID,Exponential Moving Average (10),201.78,1 Min,Sell,201.86,5 Min,Sell,201.82,15 Min,Sell,201.58,30 Min,Buy,201.14,1 Hour,Buy,200.6,2 Hour,Buy,199.83,4 Hour,Buy,199.1,1 Day,Buy,194.26,1 Week,Buy,185.92,1 Month,Buy
13-10-2023,POWERGRID,Simple Moving Average (10),201.82,1 Min,Sell,201.86,5 Min,Sell,201.95,15 Min,Sell,201.6,30 Min,Buy,201.15,1 Hour,Buy,200.6,2 Hour,Buy,198.99,4 Hour,Buy,198.72,1 Day,Buy,192.05,1 Week,Buy,182.76,1 Month,Buy
13-10-2023,POWERGRID,Exponential Moving Average (20),201.81,1 Min,Sell,201.9,5 Min,Sell,201.56,15 Min,Buy,201.09,30 Min,Buy,200.31,1 Hour,Buy,199.61,2 Hour,Buy,199.01,4 Hour,Buy,197.78,1 Day,Buy,189.14,1 Week,Buy,174.15,1 Month,Buy
13-10-2023,POWERGRID,Simple Moving Average (20),201.81,1 Min,Sell,202,5 Min,Sell,201.43,15 Min,Buy,201.14,30 Min,Buy,200.17,1 Hour,Buy,198.78,2 Hour,Buy,198.64,4 Hour,Buy,198.97,1 Day,Buy,188.89,1 Week,Buy,174.29,1 Month,Buy
13-10-2023,POWERGRID,Exponential Moving Average (30),201.84,1 Min,Sell,201.84,5 Min,Sell,201.29,15 Min,Buy,200.6,30 Min,Buy,199.71,1 Hour,Buy,199.15,2 Hour,Buy,198.38,4 Hour,Buy,196.25,1 Day,Buy,185.2,1 Week,Buy,164.49,1 Month,Buy
13-10-2023,POWERGRID,Simple Moving Average (30),201.81,1 Min,Sell,201.98,5 Min,Sell,201.14,15 Min,Buy,200.59,30 Min,Buy,199.24,1 Hour,Buy,198.22,2 Hour,Buy,198.73,4 Hour,Buy,196.49,1 Day,Buy,184.1,1 Week,Buy,163.71,1 Month,Buy
13-10-2023,POWERGRID,Exponential Moving Average (50),201.88,1 Min,Sell,201.65,5 Min,Buy,200.77,15 Min,Buy,199.85,30 Min,Buy,199.1,1 Hour,Buy,198.58,2 Hour,Buy,196.85,4 Hour,Buy,193.6,1 Day,Buy,179.19,1 Week,Buy,149.97,1 Month,Buy
13-10-2023,POWERGRID,Simple Moving Average (50),201.9,1 Min,Sell,201.7,5 Min,Sell,200.91,15 Min,Buy,199.57,30 Min,Buy,198.09,1 Hour,Buy,198.64,2 Hour,Buy,197.72,4 Hour,Buy,191.65,1 Day,Buy,175.79,1 Week,Buy,139.97,1 Month,Buy
13-10-2023,POWERGRID,Exponential Moving Average (100),201.91,1 Min,Sell,201.18,5 Min,Buy,199.76,15 Min,Buy,198.99,30 Min,Buy,198.25,1 Hour,Buy,196.77,2 Hour,Buy,193.44,4 Hour,Buy,188.49,1 Day,Buy,167.26,1 Week,Buy,127.02,1 Month,Buy
13-10-2023,POWERGRID,Simple Moving Average (100),202.01,1 Min,Sell,201.11,5 Min,Buy,199.41,15 Min,Buy,198.03,30 Min,Buy,198.58,1 Hour,Buy,197.66,2 Hour,Buy,191.49,4 Hour,Buy,188.03,1 Day,Buy,168.84,1 Week,Buy,121.49,1 Month,Buy
13-10-2023,POWERGRID,Exponential Moving Average (200),201.75,1 Min,Sell,200.35,5 Min,Buy,198.89,15 Min,Buy,198.03,30 Min,Buy,196.16,1 Hour,Buy,193.42,2 Hour,Buy,188.35,4 Hour,Buy,181.29,1 Day,Buy,149.75,1 Week,Buy,—,1 Month,—
13-10-2023,POWERGRID,Simple Moving Average (200),201.92,1 Min,Sell,200.23,5 Min,Buy,197.97,15 Min,Buy,198.59,30 Min,Buy,196.63,1 Hour,Buy,191.46,2 Hour,Buy,187.9,4 Hour,Buy,177.94,1 Day,Buy,140.55,1 Week,Buy,—,1 Month,—
13-10-2023,POWERGRID,"Ichimoku Base Line (9, 26, 52, 26)",201.55,1 Min,Neutral,201.78,5 Min,Neutral,200.85,15 Min,Neutral,200.1,30 Min,Neutral,199.63,1 Hour,Neutral,198.08,2 Hour,Neutral,199.1,4 Hour,Neutral,197.53,1 Day,Neutral,188.72,1 Week,Neutral,166.8,1 Month,Neutral
13-10-2023,POWERGRID,Volume Weighted Moving Average (20),201.82,1 Min,Sell,201.96,5 Min,Sell,201.55,15 Min,Buy,201.18,30 Min,Buy,200.1,1 Hour,Buy,199.45,2 Hour,Buy,198.94,4 Hour,Buy,199.63,1 Day,Buy,188.65,1 Week,Buy,172.97,1 Month,Buy
13-10-2023,POWERGRID,Hull Moving Average (9),201.68,1 Min,Sell,201.78,5 Min,Sell,201.84,15 Min,Sell,201.99,30 Min,Sell,202.19,1 Hour,Sell,201.84,2 Hour,Sell,202.52,4 Hour,Sell,200.46,1 Day,Buy,202.45,1 Week,Sell,201.55,1 Month,Buy
13-10-2023,UPL,Exponential Moving Average (10),622.65,1 Min,Buy,623.11,5 Min,Sell,623.11,15 Min,Sell,622.77,30 Min,Buy,623.02,1 Hour,Sell,622.76,2 Hour,Buy,620.73,4 Hour,Buy,617.62,1 Day,Buy,618.16,1 Week,Buy,659.67,1 Month,Sell
13-10-2023,UPL,Simple Moving Average (10),622.61,1 Min,Buy,623.08,5 Min,Sell,623.33,15 Min,Sell,622.31,30 Min,Buy,622.13,1 Hour,Buy,624.12,2 Hour,Sell,620.65,4 Hour,Buy,614.59,1 Day,Buy,607.21,1 Week,Buy,673.72,1 Month,Sell
13-10-2023,UPL,Exponential Moving Average (20),622.86,1 Min,Buy,623.12,5 Min,Sell,622.92,15 Min,Buy,622.95,30 Min,Buy,622.5,1 Hour,Buy,620.64,2 Hour,Buy,617.98,4 Hour,Buy,615.33,1 Day,Buy,633.71,1 Week,Sell,678.44,1 Month,Sell
13-10-2023,UPL,Simple Moving Average (20),622.96,1 Min,Buy,623.27,5 Min,Sell,622.28,15 Min,Buy,622.59,30 Min,Buy,624.51,1 Hour,Sell,620.64,2 Hour,Buy,614.75,4 Hour,Buy,617.97,1 Day,Buy,632.33,1 Week,Sell,708.01,1 Month,Sell
13-10-2023,UPL,Exponential Moving Average (30),622.98,1 Min,Buy,623.02,5 Min,Sell,623.04,15 Min,Sell,622.84,30 Min,Buy,621.21,1 Hour,Buy,618.95,2 Hour,Buy,616.68,4 Hour,Buy,614.61,1 Day,Buy,649.31,1 Week,Sell,673.05,1 Month,Sell
13-10-2023,UPL,Simple Moving Average (30),623.2,1 Min,Sell,623.32,5 Min,Sell,622.24,15 Min,Buy,624.1,30 Min,Sell,622.72,1 Hour,Buy,616.03,2 Hour,Buy,615.18,4 Hour,Buy,614.27,1 Day,Buy,658.28,1 Week,Sell,721.22,1 Month,Sell
13-10-2023,UPL,Exponential Moving Average (50),623.1,1 Min,Sell,622.88,5 Min,Buy,623.13,15 Min,Sell,621.63,30 Min,Buy,619.07,1 Hour,Buy,617.23,2 Hour,Buy,615.16,4 Hour,Buy,617.94,1 Day,Buy,670.54,1 Week,Sell,641.58,1 Month,Sell
13-10-2023,UPL,Simple Moving Average (50),623.13,1 Min,Sell,622.54,5 Min,Buy,623.89,15 Min,Sell,624,30 Min,Sell,616.35,1 Hour,Buy,614.39,2 Hour,Buy,616.87,4 Hour,Buy,606.76,1 Day,Buy,691.03,1 Week,Sell,636.28,1 Month,Sell
13-10-2023,UPL,Exponential Moving Average (100),623.13,1 Min,Sell,623.09,5 Min,Sell,621.61,15 Min,Buy,618.83,30 Min,Buy,616.83,1 Hour,Buy,615.17,2 Hour,Buy,618.36,4 Hour,Buy,635.79,1 Day,Sell,682.68,1 Week,Sell,545.74,1 Month,Buy
13-10-2023,UPL,Simple Moving Average (100),623.31,1 Min,Sell,622.4,5 Min,Buy,623.78,15 Min,Sell,615.24,30 Min,Buy,615.02,1 Hour,Buy,616.95,2 Hour,Buy,607.15,4 Hour,Buy,636.43,1 Day,Sell,716.18,1 Week,Sell,550.86,1 Month,Buy
13-10-2023,UPL,Exponential Moving Average (200),622.94,1 Min,Buy,622.84,5 Min,Buy,618.74,15 Min,Buy,616.49,30 Min,Buy,615.29,1 Hour,Buy,618.61,2 Hour,Buy,636.17,4 Hour,Sell,664.42,1 Day,Sell,650.27,1 Week,Sell,338.13,1 Month,Buy
13-10-2023,UPL,Simple Moving Average (200),622.92,1 Min,Buy,624.69,5 Min,Sell,614.82,15 Min,Buy,615.78,30 Min,Buy,615.68,1 Hour,Buy,607.16,2 Hour,Buy,636.84,4 Hour,Sell,678.63,1 Day,Sell,641.53,1 Week,Sell,337.02,1 Month,Buy
13-10-2023,UPL,"Ichimoku Base Line (9, 26, 52, 26)",622.88,1 Min,Neutral,622.9,5 Min,Neutral,620.78,15 Min,Neutral,622.9,30 Min,Neutral,623,1 Hour,Neutral,613.95,2 Hour,Neutral,613.7,4 Hour,Neutral,618.42,1 Day,Neutral,668.45,1 Week,Neutral,712.48,1 Month,Neutral
13-10-2023,UPL,Volume Weighted Moving Average (20),622.95,1 Min,Buy,623.27,5 Min,Sell,622.42,15 Min,Buy,622.44,30 Min,Buy,624.68,1 Hour,Sell,620.52,2 Hour,Buy,614.87,4 Hour,Buy,621,1 Day,Buy,629.4,1 Week,Sell,709.24,1 Month,Sell
13-10-2023,UPL,Hull Moving Average (9),622.36,1 Min,Buy,622.83,5 Min,Buy,623.38,15 Min,Sell,623.48,30 Min,Sell,623.73,1 Hour,Sell,622.43,2 Hour,Buy,623.57,4 Hour,Sell,627.66,1 Day,Sell,621.87,1 Week,Buy,584.97,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (10),185.04,1 Min,Buy,184.9,5 Min,Buy,184.97,15 Min,Buy,185.03,30 Min,Buy,184.88,1 Hour,Buy,184.64,2 Hour,Buy,184.24,4 Hour,Buy,184.13,1 Day,Buy,181.61,1 Week,Buy,168.68,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (10),185,1 Min,Buy,184.86,5 Min,Buy,184.94,15 Min,Buy,185.14,30 Min,Buy,185.01,1 Hour,Buy,184.5,2 Hour,Buy,183.85,4 Hour,Buy,184.07,1 Day,Buy,182.33,1 Week,Buy,165.01,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (20),184.96,1 Min,Buy,184.89,5 Min,Buy,184.99,15 Min,Buy,184.85,30 Min,Buy,184.49,1 Hour,Buy,184.21,2 Hour,Buy,184.3,4 Hour,Buy,183.99,1 Day,Buy,175.3,1 Week,Buy,157.43,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (20),184.93,1 Min,Buy,184.75,5 Min,Buy,185.11,15 Min,Buy,184.9,30 Min,Buy,184.39,1 Hour,Buy,183.82,2 Hour,Buy,184.16,4 Hour,Buy,185.49,1 Day,Sell,172.75,1 Week,Buy,154.93,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (30),184.91,1 Min,Buy,184.93,5 Min,Buy,184.91,15 Min,Buy,184.64,30 Min,Buy,184.26,1 Hour,Buy,184.2,2 Hour,Buy,184.33,4 Hour,Buy,183.03,1 Day,Buy,170.34,1 Week,Buy,150.76,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (30),184.89,1 Min,Buy,184.94,5 Min,Buy,185.09,15 Min,Buy,184.52,30 Min,Buy,184.03,1 Hour,Buy,183.27,2 Hour,Buy,185.04,4 Hour,Buy,184.31,1 Day,Buy,167.92,1 Week,Buy,149.24,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (50),184.86,1 Min,Buy,184.98,5 Min,Buy,184.7,15 Min,Buy,184.33,30 Min,Buy,184.19,1 Hour,Buy,184.33,2 Hour,Buy,183.65,4 Hour,Buy,180.35,1 Day,Buy,163.49,1 Week,Buy,146.23,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (50),184.83,1 Min,Buy,185.09,5 Min,Buy,184.63,15 Min,Buy,184.23,30 Min,Buy,183.34,1 Hour,Buy,184.83,2 Hour,Buy,185.01,4 Hour,Buy,180.84,1 Day,Buy,159.46,1 Week,Buy,128.01,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (100),184.86,1 Min,Buy,184.88,5 Min,Buy,184.3,15 Min,Buy,184.23,30 Min,Buy,184.34,1 Hour,Buy,183.66,2 Hour,Buy,180.38,4 Hour,Buy,174.03,1 Day,Buy,152.98,1 Week,Buy,148.77,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (100),184.73,1 Min,Buy,185.02,5 Min,Buy,184.2,15 Min,Buy,183.34,30 Min,Buy,184.93,1 Hour,Buy,185.02,2 Hour,Buy,180.82,4 Hour,Buy,171.64,1 Day,Buy,154.33,1 Week,Buy,147.17,1 Month,Buy
13-10-2023,ONGC,Exponential Moving Average (200),184.95,1 Min,Buy,184.54,5 Min,Buy,184.23,15 Min,Buy,184.32,30 Min,Buy,183.24,1 Hour,Buy,180.51,2 Hour,Buy,173.92,4 Hour,Buy,165.45,1 Day,Buy,145.42,1 Week,Buy,139.81,1 Month,Buy
13-10-2023,ONGC,Simple Moving Average (200),185.05,1 Min,Buy,184.4,5 Min,Buy,183.36,15 Min,Buy,185.03,30 Min,Buy,184.78,1 Hour,Buy,180.88,2 Hour,Buy,171.61,4 Hour,Buy,162.58,1 Day,Buy,127.29,1 Week,Buy,168.53,1 Month,Buy
13-10-2023,ONGC,"Ichimoku Base Line (9, 26, 52, 26)",185.03,1 Min,Neutral,184.85,5 Min,Neutral,185.15,15 Min,Neutral,184.63,30 Min,Neutral,184.5,1 Hour,Neutral,183.43,2 Hour,Neutral,186.43,4 Hour,Neutral,186.23,1 Day,Neutral,171.15,1 Week,Neutral,156.23,1 Month,Neutral
13-10-2023,ONGC,Volume Weighted Moving Average (20),184.92,1 Min,Buy,184.76,5 Min,Buy,185.04,15 Min,Buy,184.95,30 Min,Buy,184.34,1 Hour,Buy,183.67,2 Hour,Buy,184.25,4 Hour,Buy,185.62,1 Day,Sell,170.74,1 Week,Buy,151.43,1 Month,Buy
